generated_at,runs_declared,result_run,result_duration_ms,stats_start_time,stats_duration_ms,wasm_features_file,wasm_preload,machine_platform,machine_release,machine_arch,cpu_model,cpu_cores,total_mem_bytes,load_avg_1,load_avg_5,load_avg_15,hostname,git_commit,git_branch,git_status_dirty,dataset_index,timestamp,dataset_name,dataset_size,dimensions,wasm_features,rendering_enabled,runtime_ms,memory_delta_mb,trustworthiness,fps_avg,responsiveness_ms
2026-02-07T05:13:28.038Z,10,1,471334,2026-02-07T05:13:40.986Z,458722.794,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T05:14:16.850Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4519.0,7.792575836181641,0.612071149600951,60.13999802837349,107.74545454572548
2026-02-07T05:13:28.038Z,10,1,471334,2026-02-07T05:13:40.986Z,458722.794,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T05:14:25.194Z,3D Dense Clusters (1K points),1000,75,none,True,4514.0,15.159531593322754,0.9973754457463067,51.20126033901653,29.519999999801318
2026-02-07T05:13:28.038Z,10,2,461747,2026-02-07T05:21:32.740Z,448717.657,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T05:22:08.266Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4500.399999991059,39.46635150909424,0.6010061130922058,59.982005398559195,103.36363636363636
2026-02-07T05:13:28.038Z,10,2,461747,2026-02-07T05:21:32.740Z,448717.657,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T05:22:16.644Z,3D Dense Clusters (1K points),1000,75,none,True,4507.5,24.482739448547363,0.9969596705722533,50.913447139710755,28.786666666467983
2026-02-07T05:13:28.038Z,10,3,460578,2026-02-07T05:29:13.331Z,448715.979,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T05:29:49.372Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4561.79999999702,1.9323244094848633,0.6127318729835286,60.128141941843275,109.29999999972907
2026-02-07T05:13:28.038Z,10,3,460578,2026-02-07T05:29:13.331Z,448715.979,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T05:29:57.870Z,3D Dense Clusters (1K points),1000,75,none,True,4680.20000000298,17.33562183380127,0.9971933265410087,51.150895140215106,28.919999999801316
2026-02-07T05:13:28.038Z,10,4,495425,2026-02-07T05:36:54.935Z,482541.338,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T05:37:31.474Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4653.0999999940395,21.203251838684082,0.6045343861436576,59.862316671833185,116.88181818073446
2026-02-07T05:13:28.038Z,10,4,495425,2026-02-07T05:36:54.935Z,482541.338,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T05:37:40.656Z,3D Dense Clusters (1K points),1000,75,none,True,4790.0,-5.310453414916992,0.9974515197826456,49.17871545180824,31.566666666666666
2026-02-07T05:13:28.038Z,10,5,455755,2026-02-07T05:45:09.626Z,443608.281,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T05:45:44.916Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4485.0,9.793769836425781,0.6149347087790796,59.93907831366942,102.8818181793798
2026-02-07T05:13:28.038Z,10,5,455755,2026-02-07T05:45:09.626Z,443608.281,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T05:45:53.292Z,3D Dense Clusters (1K points),1000,75,none,True,4554.0,11.965250968933105,0.9973087960604516,50.17215937038859,30.786666665474574
2026-02-07T05:13:28.038Z,10,6,474318,2026-02-07T05:52:45.875Z,461686.017,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T05:53:21.165Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4531.4000000059605,10.712906837463379,0.6046496009509255,59.93907831366942,105.4090909090909
2026-02-07T05:13:28.038Z,10,6,474318,2026-02-07T05:52:45.875Z,461686.017,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T05:53:29.613Z,3D Dense Clusters (1K points),1000,75,none,True,4571.899999991059,24.770267486572266,0.996485651214128,51.11569841752908,28.466666666666665
2026-02-07T05:13:28.038Z,10,7,463789,2026-02-07T06:00:40.450Z,450899.29500000004,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:01:15.744Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4512.899999991059,26.08305835723877,0.6134503311258278,59.99400060029756,105.95454545454545
2026-02-07T05:13:28.038Z,10,7,463789,2026-02-07T06:00:40.450Z,450899.29500000004,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:01:24.115Z,3D Dense Clusters (1K points),1000,75,none,True,4545.100000008941,23.81997776031494,0.9972015622346748,51.0,29.10000000099341
2026-02-07T05:13:28.038Z,10,8,444733,2026-02-07T06:08:23.227Z,432862.569,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:08:58.266Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4516.600000008941,11.371628761291504,0.6094379351332994,60.0511911795422,102.30909090963277
2026-02-07T05:13:28.038Z,10,8,444733,2026-02-07T06:08:23.227Z,432862.569,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:09:06.499Z,3D Dense Clusters (1K points),1000,75,none,True,4465.4000000059605,15.725678443908691,0.9972982679572083,51.25677673730902,28.900000000993412
2026-02-07T05:13:28.038Z,10,9,460797,2026-02-07T06:15:48.323Z,448567.422,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:16:23.314Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4438.600000008941,20.72801685333252,0.6091949397181186,60.0039346845934,103.64545454491268
2026-02-07T05:13:28.038Z,10,9,460797,2026-02-07T06:15:48.323Z,448567.422,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:16:31.801Z,3D Dense Clusters (1K points),1000,75,none,True,4539.0999999940395,15.518499374389648,0.9966260825267448,50.994900510252926,28.61999999980132
2026-02-07T05:13:28.038Z,10,10,560184,2026-02-07T06:23:30.423Z,546652.933,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:24:09.150Z,"MNIST-like (1K points, 784D)",1000,784,none,True,4660.20000000298,20.999058723449707,0.6064916794022754,60.00983767830792,113.10909090936184
2026-02-07T05:13:28.038Z,10,10,560184,2026-02-07T06:23:30.423Z,546652.933,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.16,1.26,1.27,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:24:18.046Z,3D Dense Clusters (1K points),1000,75,none,True,4783.399999991059,20.844233512878418,0.9972779758872474,49.0,32.95333333214124
2026-02-07T06:32:49.491Z,10,1,503641,2026-02-07T06:33:02.357Z,491138.29299999995,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:33:48.325Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3857.8999999910593,32.12467956542969,0.5746903548989641,39.30817610028357,104.13636363500899
2026-02-07T06:32:49.491Z,10,1,503641,2026-02-07T06:33:02.357Z,491138.29299999995,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:33:55.840Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3396.4000000059605,16.195683479309082,0.9968783324842927,37.471176018554644,26.54666666587194
2026-02-07T06:32:49.491Z,10,2,516502,2026-02-07T06:41:26.062Z,503938.23000000004,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:42:11.511Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3836.0999999940395,24.379901885986328,0.5681470538291731,39.969547011913896,106.28181818127632
2026-02-07T06:32:49.491Z,10,2,516502,2026-02-07T06:41:26.062Z,503938.23000000004,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:42:18.751Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3339.2000000029802,4.695711135864258,0.9972423161827135,36.11517813567594,25.419999998807906
2026-02-07T06:32:49.491Z,10,3,567302,2026-02-07T06:50:03.400Z,553907.827,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T06:50:50.516Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,4111.70000000298,22.989978790283203,0.5693475123110885,36.554040703848806,112.20909090881997
2026-02-07T06:32:49.491Z,10,3,567302,2026-02-07T06:50:03.400Z,553907.827,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T06:50:57.942Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3430.5999999940395,4.437233924865723,0.9971532518254372,36.7433765233398,26.633333333333333
2026-02-07T06:32:49.491Z,10,4,539916,2026-02-07T06:59:30.661Z,526567.407,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:00:18.765Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3871.7999999970198,32.666622161865234,0.5708437765325183,35.974720466699075,102.65454545481639
2026-02-07T06:32:49.491Z,10,4,539916,2026-02-07T06:59:30.661Z,526567.407,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:00:26.376Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3469.2000000029802,0.29496192932128906,0.9970215656308371,36.52441368735732,26.566666666666666
2026-02-07T06:32:49.491Z,10,5,505380,2026-02-07T07:08:30.167Z,492440.578,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:09:16.171Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3743.0999999940395,27.670867919921875,0.5753317201562235,39.0922959573956,97.21818181736903
2026-02-07T06:32:49.491Z,10,5,505380,2026-02-07T07:08:30.167Z,492440.578,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:09:23.678Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3400.199999988079,17.78520965576172,0.9971942604856512,37.86407766990291,26.493333333730696
2026-02-07T06:32:49.491Z,10,6,540012,2026-02-07T07:16:55.547Z,527084.2930000001,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:17:40.911Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3799.300000011921,28.435317993164062,0.5744500764136526,40.7737530819676,103.4727272729982
2026-02-07T06:32:49.491Z,10,6,540012,2026-02-07T07:16:55.547Z,527084.2930000001,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:17:48.248Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3344.2999999970198,12.628908157348633,0.9968747665138393,38.111990618697924,25.519999999801318
2026-02-07T06:32:49.491Z,10,7,513035,2026-02-07T07:25:55.566Z,500104.663,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:26:40.929Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3725.7000000029802,35.876121520996094,0.5719932076753269,40.64637652411903,94.927272726189
2026-02-07T06:32:49.491Z,10,7,513035,2026-02-07T07:25:55.566Z,500104.663,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:26:48.288Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3374.0999999940395,3.7687129974365234,0.9969298692477501,38.048780487804876,25.22666666607062
2026-02-07T06:32:49.491Z,10,8,513016,2026-02-07T07:34:28.323Z,500365.522,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:35:14.022Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3729.4000000059605,28.840850830078125,0.5647574291051112,38.64447086847075,94.61818181655623
2026-02-07T06:32:49.491Z,10,8,513016,2026-02-07T07:34:28.323Z,500365.522,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:35:21.251Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3360.4000000059605,18.318382263183594,0.9970417727967397,36.53960102727414,27.986666666467986
2026-02-07T06:32:49.491Z,10,9,509787,2026-02-07T07:43:01.466Z,497011.878,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:43:46.760Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3782.7000000029802,29.148056030273438,0.5749905756495161,41.35410655907217,103.06363636255264
2026-02-07T06:32:49.491Z,10,9,509787,2026-02-07T07:43:01.466Z,497011.878,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:43:54.138Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3374.0,21.75520896911621,0.9967893530310749,35.922330097087375,24.686666667461395
2026-02-07T06:32:49.491Z,10,10,501532,2026-02-07T07:51:31.071Z,488943.676,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T07:52:16.689Z,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt",True,3840.4000000059605,29.50689697265625,0.5689746985905926,40.553907022749755,105.66363636336543
2026-02-07T06:32:49.491Z,10,10,501532,2026-02-07T07:51:31.071Z,488943.676,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.77,1.52,1.35,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T07:52:24.063Z,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt",True,3350.9000000059605,4.984691619873047,0.9969837833248429,35.783365570599614,25.42000000178814
2026-02-07T07:59:51.054Z,10,1,513965,2026-02-07T08:00:03.907Z,501434.814,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T08:00:40.747Z,"MNIST-like (1K points, 784D)",1000,784,Dist,True,4558.0,7.58856201171875,0.6120589234165393,60.021647151607674,108.96363636580381
2026-02-07T07:59:51.054Z,10,1,513965,2026-02-07T08:00:03.907Z,501434.814,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T08:00:49.364Z,3D Dense Clusters (1K points),1000,75,Dist,True,4548.899999991059,5.059815406799316,0.9972851078281542,48.970617629714056,30.306666668256124
2026-02-07T07:59:51.054Z,10,2,512917,2026-02-07T08:08:37.880Z,500384.04000000004,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T08:09:14.729Z,"MNIST-like (1K points, 784D)",1000,784,Dist,True,4575.0,27.745781898498535,0.610123875021226,60.128141941843275,107.21818182007833
2026-02-07T07:59:51.054Z,10,2,512917,2026-02-07T08:08:37.880Z,500384.04000000004,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T08:09:23.165Z,3D Dense Clusters (1K points),1000,75,Dist,True,4560.79999999702,11.701996803283691,0.9972800984887078,49.99500050024797,30.486666666467986
2026-02-07T07:59:51.054Z,10,3,489639,2026-02-07T08:17:11.081Z,476825.579,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T08:17:48.071Z,"MNIST-like (1K points, 784D)",1000,784,Dist,True,4605.0,17.793389320373535,0.6072795890643573,59.921414538310415,110.13636363636364
2026-02-07T07:59:51.054Z,10,3,489639,2026-02-07T08:17:11.081Z,476825.579,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T08:17:56.427Z,3D Dense Clusters (1K points),1000,75,Dist,True,4439.5,14.355573654174805,0.9968799456614026,51.0,27.946666666865347
2026-02-07T07:59:51.054Z,10,4,504368,2026-02-07T08:25:20.588Z,491690.87200000003,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T08:25:57.949Z,"MNIST-like (1K points, 784D)",1000,784,Dist,True,4566.70000000298,22.709375381469727,0.6061334691798268,60.00983767830792,110.14545454626733
2026-02-07T07:59:51.054Z,10,4,504368,2026-02-07T08:25:20.588Z,491690.87200000003,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T08:26:06.506Z,3D Dense Clusters (1K points),1000,75,Dist,True,4607.600000008941,19.993861198425293,0.9972825607064018,50.20179151461834,31.266666666666666
2026-02-07T07:59:51.054Z,10,5,498330,2026-02-07T08:33:45.511Z,485101.41099999996,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T08:34:22.171Z,"MNIST-like (1K points, 784D)",1000,784,Dist,True,4551.800000011921,18.034619331359863,0.6078307862115809,59.922101268529495,109.96363636444916
2026-02-07T07:59:51.054Z,10,5,498330,2026-02-07T08:33:45.511Z,485101.41099999996,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T08:34:30.611Z,3D Dense Clusters (1K points),1000,75,Dist,True,4563.5999999940395,5.269707679748535,0.9971686194600102,49.945060433820494,29.45333333313465
2026-02-07T07:59:51.054Z,10,6,516642,2026-02-07T08:42:03.768Z,503488.091,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.2,1.07,1.12,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T08:42:40.768Z,"MNIST-like (1K points, 784D)",1000,784,Dist,True,4577.29999999702,7.866600036621094,0.6054795381219222,60.128141941843275,106.74545454437083
