generated_at,runs_declared,result_run,result_wasm_features,result_duration_ms,stats_start_time,stats_duration_ms,wasm_features_file,wasm_preload,machine_platform,machine_release,machine_arch,cpu_model,cpu_cores,total_mem_bytes,load_avg_1,load_avg_5,load_avg_15,hostname,git_commit,git_branch,git_status_dirty,ui_run_id,ui_timestamp,scope,dataset_name,dataset_size,dimensions,ui_wasm_features,wasm_mode,runtime_ms,memory_delta_mb,trustworthiness,fps_avg,responsiveness_ms
2026-02-02T17:36:45.497Z,10,1,nn,12622,2026-02-02T17:36:46.599Z,11581.576000000001,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:36:52.636Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3458.60000000149,24.950201988220215,0.9929478360561765,120.11117728824595,0.0
2026-02-02T17:36:45.497Z,10,1,nn,12622,2026-02-02T17:36:46.599Z,11581.576000000001,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:36:57.972Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3623.0,16.819320678710938,0.9513642877615363,111.98880111992973,7.280000000074506
2026-02-02T17:36:45.497Z,10,2,nn,11957,2026-02-02T17:36:59.108Z,11040.816,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:37:04.565Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3475.5999999996275,27.5757474899292,0.9935279927390848,119.73085295868256,0.0
2026-02-02T17:36:45.497Z,10,2,nn,11957,2026-02-02T17:36:59.108Z,11040.816,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:37:09.943Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3651.0999999996275,4.978828430175781,0.9516267794019299,112.0587068623148,7.939999999975165
2026-02-02T17:36:45.497Z,10,3,nn,11957,2026-02-02T17:37:11.079Z,11039.420999999998,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:37:16.549Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3470.4000000003725,23.671290397644043,0.994441578293685,119.99206664017781,0.0
2026-02-02T17:36:45.497Z,10,3,nn,11957,2026-02-02T17:37:11.079Z,11039.420999999998,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:37:21.918Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3642.699999999255,16.846354484558105,0.9520387885736123,112.87583657980427,8.126666666691502
2026-02-02T17:36:45.497Z,10,4,nn,12390,2026-02-02T17:37:23.051Z,11468.614000000001,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:37:28.936Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3337.10000000149,8.522189140319824,0.9941334670870354,119.90407673851985,0.0
2026-02-02T17:36:45.497Z,10,4,nn,12390,2026-02-02T17:37:23.051Z,11468.614000000001,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:37:34.313Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3650.0,19.086933135986328,0.9522456291200917,112.30371695496291,8.026666666815679
2026-02-02T17:36:45.497Z,10,5,nn,11926,2026-02-02T17:37:35.416Z,11037.182,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:37:40.860Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3473.199999999255,11.674605369567871,0.994914732014904,119.87319199542166,0.0
2026-02-02T17:36:45.497Z,10,5,nn,11926,2026-02-02T17:37:35.416Z,11037.182,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:37:46.246Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3631.0999999996275,19.337000846862793,0.9515009076144072,111.87693537113343,8.033333333333333
2026-02-02T17:36:45.497Z,10,6,nn,11977,2026-02-02T17:37:47.352Z,11090.7,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:37:52.775Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3448.9000000003725,24.182250022888184,0.9941958058660553,120.31420900873982,0.0
2026-02-02T17:36:45.497Z,10,6,nn,11977,2026-02-02T17:37:47.352Z,11090.7,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:37:58.244Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3716.699999999255,25.408567428588867,0.9501874940288526,111.0780521671369,8.406666666766007
2026-02-02T17:36:45.497Z,10,7,nn,12242,2026-02-02T17:37:59.327Z,11368.814,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:38:04.801Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3499.10000000149,8.908617973327637,0.9937520301901214,120.0,0.0
2026-02-02T17:36:45.497Z,10,7,nn,12242,2026-02-02T17:37:59.327Z,11368.814,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:38:10.488Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3631.800000000745,19.426064491271973,0.94985764784561,112.25909000600221,8.033333333333333
2026-02-02T17:36:45.497Z,10,8,nn,11906,2026-02-02T17:38:11.614Z,10998.609,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:38:17.025Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3446.0,23.643942832946777,0.9942579057991784,120.09925558312655,0.0
2026-02-02T17:36:45.497Z,10,8,nn,11906,2026-02-02T17:38:11.614Z,10998.609,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:38:22.412Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3681.2999999988824,17.732189178466797,0.9508794305913825,113.0,7.233333333209157
2026-02-02T17:36:45.497Z,10,9,nn,12000,2026-02-02T17:38:23.516Z,11107.919,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:38:28.981Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3484.699999999255,27.26082134246826,0.994197238941435,119.92804317391695,0.0
2026-02-02T17:36:45.497Z,10,9,nn,12000,2026-02-02T17:38:23.516Z,11107.919,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:38:34.421Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3695.199999999255,16.72059726715088,0.950329607337346,112.81948881793333,7.826666666691502
2026-02-02T17:36:45.497Z,10,10,nn,11912,2026-02-02T17:38:35.547Z,10996.777,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:38:41.039Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,NN,wasm:NN,3512.5999999996275,11.653548240661621,0.9944757332569026,120.003967073203,0.0
2026-02-02T17:36:45.497Z,10,10,nn,11912,2026-02-02T17:38:35.547Z,10996.777,nn,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.8984375,4.6572265625,4.64501953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:38:46.327Z,mid,Medium Clustered (600 points),600,50,NN,wasm:NN,3561.9000000003725,19.121726036071777,0.9525289003534919,112.25909000600221,8.12000000004967
2026-02-02T17:38:50.765Z,10,1,opt,8278,2026-02-02T17:38:51.956Z,7146.184,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:38:55.613Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1081.5,28.771342277526855,0.9937525078819146,102.09090016676736,0.0
2026-02-02T17:38:50.765Z,10,1,opt,8278,2026-02-02T17:38:51.956Z,7146.184,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:38:58.555Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,1294.9000000003725,-6.157052993774414,0.9492435750453807,89.42766295704162,8.613333333283663
2026-02-02T17:38:50.765Z,10,2,opt,7141,2026-02-02T17:39:00.031Z,6226.285,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:03.046Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1074.0999999996275,21.09260845184326,0.9937625394095729,103.76519418930192,0.0
2026-02-02T17:38:50.765Z,10,2,opt,7141,2026-02-02T17:39:00.031Z,6226.285,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:05.717Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2014.0999999996275,36.30701446533203,0.9480684532339735,9.882399446581992,25.69333333335817
2026-02-02T17:38:50.765Z,10,3,opt,7774,2026-02-02T17:39:07.213Z,6837.302,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:10.825Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1071.8999999985099,22.646952629089355,0.9938974873411675,105.91961987733015,0.0
2026-02-02T17:38:50.765Z,10,3,opt,7774,2026-02-02T17:39:07.213Z,6837.302,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:13.499Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2017.199999999255,20.371795654296875,0.9479535683576956,10.902963623744611,25.453333333383004
2026-02-02T17:38:50.765Z,10,4,opt,7142,2026-02-02T17:39:14.960Z,6237.666,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:17.975Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1072.800000000745,26.836543083190918,0.9943450845514474,103.89867405505512,0.0
2026-02-02T17:38:50.765Z,10,4,opt,7142,2026-02-02T17:39:14.960Z,6237.666,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:20.746Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2113.0999999996275,39.34959030151367,0.9487011560141396,100.11778563026294,25.039999999975166
2026-02-02T17:38:50.765Z,10,5,opt,8081,2026-02-02T17:39:22.139Z,7160.891,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:25.788Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1096.0,23.261897087097168,0.9939514665138053,100.77059869579864,0.0
2026-02-02T17:38:50.765Z,10,5,opt,8081,2026-02-02T17:39:22.139Z,7160.891,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:28.800Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,1322.5,-5.325562477111816,0.9464256711569695,85.64883975702809,9.01333333340784
2026-02-02T17:38:50.765Z,10,6,opt,7173,2026-02-02T17:39:30.209Z,6279.422,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:33.273Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1093.8999999985099,20.681899070739746,0.9937742428585077,106.08764624235526,0.0
2026-02-02T17:38:50.765Z,10,6,opt,7173,2026-02-02T17:39:30.209Z,6279.422,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:36.045Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2102.7000000011176,31.8945369720459,0.9472738129358937,101.16036893792825,24.8266666666915
2026-02-02T17:38:50.765Z,10,7,opt,7256,2026-02-02T17:39:37.386Z,6359.996,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:40.418Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1090.0,18.335570335388184,0.9939684245724658,106.35125733032464,0.0
2026-02-02T17:38:50.765Z,10,7,opt,7256,2026-02-02T17:39:37.386Z,6359.996,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:43.219Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2146.60000000149,46.3252067565918,0.9461552976019872,100.93943633804676,26.440000000099342
2026-02-02T17:38:50.765Z,10,8,opt,7527,2026-02-02T17:39:44.717Z,6577.429999999999,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:47.863Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1151.699999999255,21.031417846679688,0.9942161077672685,98.0,8.054545454511588
2026-02-02T17:38:50.765Z,10,8,opt,7527,2026-02-02T17:39:44.717Z,6577.429999999999,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:50.855Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2298.5,47.877257347106934,0.9491451705359701,91.10714993078018,30.026666666567326
2026-02-02T17:38:50.765Z,10,9,opt,7483,2026-02-02T17:39:52.230Z,6552.104,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:55.421Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1126.6000000014901,22.807398796081543,0.9944793159453521,97.60425909504987,0.0
2026-02-02T17:38:50.765Z,10,9,opt,7483,2026-02-02T17:39:52.230Z,6552.104,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:39:58.369Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2254.2999999988824,29.37111759185791,0.9490429444922136,91.99080091977095,27.9733333333085
2026-02-02T17:38:50.765Z,10,10,opt,8069,2026-02-02T17:39:59.716Z,7123.735000000001,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:40:03.464Z,mid,"Swiss Roll (600 points, 3D manifold)",600,3,Opt,wasm:Opt,1137.5,22.753417015075684,0.993799082831757,101.41181149345132,0.0
2026-02-02T17:38:50.765Z,10,10,opt,8069,2026-02-02T17:39:59.716Z,7123.735000000001,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,2.85888671875,4.0380859375,4.40087890625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:06.453Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2280.199999999255,26.386637687683105,0.947593627591478,89.75765433320005,27.286666666716336
2026-02-02T17:39:51.813Z,10,1,none,9244,2026-02-02T17:39:52.803Z,8319.291,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:39:56.609Z,small,"Iris Dataset (150 points, 4D)",150,4,none,js,2395.0999999996275,3.082265853881836,0.9894465568229827,120.003967073203,0.0
2026-02-02T17:39:51.813Z,10,1,none,9244,2026-02-02T17:39:52.803Z,8319.291,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:00.592Z,small,Small Random (80 points),80,10,none,js,2653.39999999851,12.974987983703613,0.8702235772357724,111.98880111992973,6.626666666691502
2026-02-02T17:39:51.813Z,10,7,none,10432,2026-02-02T17:40:07.016Z,9470.095000000001,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:40:11.992Z,small,"Iris Dataset (150 points, 4D)",150,4,none,js,2573.699999999255,0.37848472595214844,0.9892226446979299,119.97600479890613,0.0
2026-02-02T17:39:51.813Z,10,7,none,10432,2026-02-02T17:40:07.016Z,9470.095000000001,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:16.069Z,small,Small Random (80 points),80,10,none,js,2767.5,7.363770484924316,0.8653624661246613,108.98910108993161,6.479999999950329
2026-02-02T17:39:51.813Z,10,8,none,10374,2026-02-02T17:40:17.422Z,9438.094000000001,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:40:22.376Z,small,"Iris Dataset (150 points, 4D)",150,4,none,js,2592.699999999255,0.04343986511230469,0.9879002957329953,119.98800119992471,0.0
2026-02-02T17:39:51.813Z,10,8,none,10374,2026-02-02T17:40:17.422Z,9438.094000000001,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:26.399Z,small,Small Random (80 points),80,10,none,js,2717.0,-1.6314802169799805,0.8758807588075881,109.10533624288959,6.373333333308498
2026-02-02T17:39:51.813Z,10,9,none,9792,2026-02-02T17:40:27.824Z,8842.419,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:40:32.174Z,small,"Iris Dataset (150 points, 4D)",150,4,none,js,2534.4000000003725,2.856801986694336,0.989269117025771,120.01586986717855,0.0
2026-02-02T17:39:51.813Z,10,9,none,9792,2026-02-02T17:40:27.824Z,8842.419,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:36.195Z,small,Small Random (80 points),80,10,none,js,2702.9000000003725,14.880372047424316,0.8641768292682926,110.0,6.399999999875823
2026-02-02T17:39:51.813Z,10,10,none,10302,2026-02-02T17:40:37.588Z,9392.506,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:40:42.477Z,small,"Iris Dataset (150 points, 4D)",150,4,none,js,2498.7000000011176,2.9852161407470703,0.9873003802281369,120.0,0.0
2026-02-02T17:39:51.813Z,10,10,none,10302,2026-02-02T17:40:37.588Z,9392.506,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.4140625,4.30517578125,4.4765625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:46.491Z,small,Small Random (80 points),80,10,none,js,2692.0999999996275,-2.2823286056518555,0.8676151761517615,109.0,6.939999999850988
2026-02-02T17:40:51.638Z,10,1,all,6514,2026-02-02T17:40:52.775Z,5431.188,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.57861328125,4.3681640625,4.48828125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:40:55.695Z,small,"Iris Dataset (150 points, 4D)",150,4,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",470.19999999925494,13.458335876464844,0.9853569919729616,0.0,0.0
2026-02-02T17:40:51.638Z,10,1,all,6514,2026-02-02T17:40:52.775Z,5431.188,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.57861328125,4.3681640625,4.48828125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:40:57.492Z,small,Small Random (80 points),80,10,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",481.0,-8.946215629577637,0.851490514905149,0.0,6.2533333333830035
2026-02-02T17:40:51.638Z,10,2,all,6335,2026-02-02T17:40:59.167Z,5394.522,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.57861328125,4.3681640625,4.48828125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:41:02.108Z,small,"Iris Dataset (150 points, 4D)",150,4,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",475.2000000011176,13.535675048828125,0.9878284748626954,0.0,0.0
2026-02-02T17:40:51.638Z,10,2,all,6335,2026-02-02T17:40:59.167Z,5394.522,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.57861328125,4.3681640625,4.48828125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:41:03.866Z,small,Small Random (80 points),80,10,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",471.40000000037253,-3.2051191329956055,0.8196476964769648,0.0,5.946666666616996
2026-02-02T17:40:51.638Z,10,3,all,6372,2026-02-02T17:41:05.515Z,5429.574,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.57861328125,4.3681640625,4.48828125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T17:41:08.447Z,small,"Iris Dataset (150 points, 4D)",150,4,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",472.7999999988824,13.537879943847656,0.9881284326151246,0.0,0.0
2026-02-02T17:40:51.638Z,10,3,all,6372,2026-02-02T17:41:05.515Z,5429.574,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.57861328125,4.3681640625,4.48828125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T17:41:10.224Z,small,Small Random (80 points),80,10,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",461.80000000074506,-10.79603099822998,0.8390074525745257,0.0,6.0
